product,rating,price,product url
Skechers Men's Flex Advantage Sr Work Shoe  ,4.5 out of 5 stars,5214,https://amazon.com/Skechers-Mens-Flex-Advantage-Black/dp/B013J4GVG0/ref=sr_1_165?keywords=shoe&qid=1680319478&sr=8-165
URIEL Lady's Feet Metatarsal Silicone Cushions for High-Heeled Shoes  ,3.0 out of 5 stars,331,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A018437216VUGL47DD2M1&qualifier=1680319478&id=2577585817442842&widgetName=sp_mtf&url=%2FLadys-Metatarsal-Silicone-Cushions-High-Heeled%2Fdp%2FB0041MLI3Q%2Fref%3Dsr_1_166_sspa%3Fkeywords%3Dshoe%26qid%3D1680319478%26sr%3D8-166-spons%26psc%3D1
Chopben Men's Running Shoes Blade Non Slip Fashion Sneakers Breathable Mesh Soft Sole Casual Athletic Walking Shoes  ,4.2 out of 5 stars,3228,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A00280612B94Q3S0CWM62&qualifier=1680319478&id=2577585817442842&widgetName=sp_mtf&url=%2FChopben-Sneakers-Breathable-Athletic-Lightweight%2Fdp%2FB08JZ9JG1Q%2Fref%3Dsr_1_167_sspa%3Fkeywords%3Dshoe%26qid%3D1680319478%26sr%3D8-167-spons%26psc%3D1
JOUNJIP Electric Shoe Shine Polisher with 100% Natural Lamb Wool Buffers  ,4.3 out of 5 stars,10262,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A05420031H0WNNLZEQC65&qualifier=1680319478&id=2577585817442842&widgetName=sp_mtf&url=%2FJOUNJIP-Electric-Polisher-Natural-Buffers%2Fdp%2FB0BHHVM887%2Fref%3Dsr_1_168_sspa%3Fkeywords%3Dshoe%26qid%3D1680319478%26sr%3D8-168-spons%26psc%3D1
"Arkbird Leather Loafers, Casual Slip-On Sneaker Shoes for Men  ",4.4 out of 5 stars,4552,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A01341414KTD01725PWV&qualifier=1680319478&id=2577585817442842&widgetName=sp_mtf&url=%2FAthletic-Genuine-Leather-Walking-Sneaker%2Fdp%2FB0B9B4H3ZL%2Fref%3Dsr_1_169_sspa%3Fkeywords%3Dshoe%26qid%3D1680319478%26sr%3D8-169-spons%26psc%3D1
Lugz Women's Lear Slip-Resistant Work Shoe Food Service  ,4.4 out of 5 stars,1572,https://amazon.com/Lugz-Womens-Slip-Resistant-Service-Black/dp/B0998PTR8X/ref=sr_1_170?keywords=shoe&qid=1680319478&sr=8-170
"Naturalizer Women's, Baylor Dress Sandal  ",4.4 out of 5 stars,5131,https://amazon.com/Naturalizer-Womens-Baylor-Heeled-Glitter/dp/B09T8RP346/ref=sr_1_171?keywords=shoe&qid=1680319478&sr=8-171
New Balance Women's Fresh Foam Link Sl V2 Golf Shoe  ,4.4 out of 5 stars,4304,https://amazon.com/New-Balance-Womens-Fresh-LinksSL/dp/B09C1322L1/ref=sr_1_172?keywords=shoe&qid=1680319478&sr=8-172
VenusCelia Women's Comfort Walking Boat Shoe  ,4.3 out of 5 stars,2235,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A056891421SD49XFVWW4U&qualifier=1680319478&id=2577585817442842&widgetName=sp_mtf&url=%2FVenusCelia-Womens-Natural-Comfort-Walking%2Fdp%2FB07GYRV62P%2Fref%3Dsr_1_174_sspa%3Fkeywords%3Dshoe%26qid%3D1680319478%26sr%3D8-174-spons%26psc%3D1
Zhuanglin Men's Quick Drying Aqua Water Shoes  ,4.5 out of 5 stars,2152,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A060329722HEELWBT91IV&qualifier=1680319478&id=2577585817442842&widgetName=sp_mtf&url=%2FZhuanglin-Quick-Drying-Water-Shoes%2Fdp%2FB07CSJZ5FF%2Fref%3Dsr_1_175_sspa%3Fkeywords%3Dshoe%26qid%3D1680319478%26sr%3D8-175-spons%26psc%3D1
