Product Name,Price,Rating,link
"boAt Airdopes Atom 83 with 50Hrs Playback, Quad Mics EN...",1499,4.1,https://www.flipkart.com/boat-airdopes-atom-83-50hrs-playback-quad-mics-enx-technology-beast-mode-bluetooth-headset/product-reviews/itm942a1b95b3bcd?pid=ACCGK7UN9BNTPFFE&lid=LSTACCGK7UN9BNTPFFEXRDKEO&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_11&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCGK7UN9BNTPFFE.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
boAt Airdopes 131 with upto 60 Hours and ASAP Charge Bl...,1299,4.1,https://www.flipkart.com/boat-airdopes-131-upto-60-hours-asap-charge-bluetooth-headset/product-reviews/itm791b64335e2bf?pid=ACCG48F2YZNGZ8D2&lid=LSTACCG48F2YZNGZ8D2J0UGOO&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_12&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCG48F2YZNGZ8D2.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
boAt Airdopes 131 Black Panther Edition with 15 Hours P...,1499,4.1,https://www.flipkart.com/boat-airdopes-131-black-panther-15-hours-playtime-bluetooth-headset/product-reviews/itmfdedc7e0bcbf7?pid=ACCG7SCYXZZR7VAR&lid=LSTACCG7SCYXZZR7VARNE3PGL&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCG7SCYXZZR7VAR.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
"boAt Airdopes Atom 83 with 50Hrs Playback, Quad Mics EN...",1499,4.1,https://www.flipkart.com/boat-airdopes-atom-83-50hrs-playback-quad-mics-enx-technology-beast-mode-bluetooth-headset/product-reviews/itmc235e8b6abc61?pid=ACCGK7UNAMF9PSG8&lid=LSTACCGK7UNAMF9PSG8FAD6C3&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_14&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCGK7UNAMF9PSG8.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
boAt Airdopes 381 with upto 20 Hours Playback and ASAP ...,1799,4.1,https://www.flipkart.com/boat-airdopes-381-upto-20-hours-playback-asap-charge-bluetooth-headset/product-reviews/itm3abf72b28ba37?pid=ACCG9WG9XUTQPXDC&lid=LSTACCG9WG9XUTQPXDCFKNQED&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_15&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCG9WG9XUTQPXDC.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
boAt Airdopes 131 with upto 60 Hours and ASAP Charge Bl...,1299,4.1,https://www.flipkart.com/boat-airdopes-131-upto-60-hours-asap-charge-bluetooth-headset/product-reviews/itma0e5a4811e6b1?pid=ACCGDDVW85MHXTET&lid=LSTACCGDDVW85MHXTETHE1TDH&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_16&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCGDDVW85MHXTET.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
"boAt Airdopes 191G with 6mm Dual Drivers, Quad Mics ENx...",1499,4.1,https://www.flipkart.com/boat-airdopes-191g-6mm-dual-drivers-quad-mics-enx-tech-beast-mode-gaming-bluetooth-headset/product-reviews/itm08504c83119e6?pid=ACCGBN34T9ZVZZ5G&lid=LSTACCGBN34T9ZVZZ5GZZMGJ8&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCGBN34T9ZVZZ5G.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
boAt Airdopes 381 with upto 20 Hours Playback and ASAP ...,1799,4.1,https://www.flipkart.com/boat-airdopes-381-upto-20-hours-playback-asap-charge-bluetooth-headset/product-reviews/itm20eb94cb9da9d?pid=ACCFVGUUCYC4JU5F&lid=LSTACCFVGUUCYC4JU5FITRBLA&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_18&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCFVGUUCYC4JU5F.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
"boAt Airdopes 192 with Beast Mode(40ms), 30 Hours Playb...",1899,4.1,https://www.flipkart.com/boat-airdopes-192-beast-mode-40ms-30-hours-playback-led-lights-bluetooth-headset/product-reviews/itmea06d52ee5194?pid=ACCGHJ97KEDXMAYJ&lid=LSTACCGHJ97KEDXMAYJ5BC1VC&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCGHJ97KEDXMAYJ.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
boAt Airdopes 131 with upto 60 Hours and ASAP Charge Bl...,1299,4.1,https://www.flipkart.com/boat-airdopes-131-upto-60-hours-asap-charge-bluetooth-headset/product-reviews/itmc0157ae57bf52?pid=ACCFSDGXT4HZXY4J&lid=LSTACCFSDGXT4HZXY4JX415W8&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCFSDGXT4HZXY4J.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
"boAt Airdopes 192 with Beast Mode(40ms), 30 Hours Playb...",1899,4.1,https://www.flipkart.com/boat-airdopes-192-beast-mode-40ms-30-hours-playback-led-lights-bluetooth-headset/product-reviews/itme28be7cf20a3a?pid=ACCGHJ978FHRJ9HP&lid=LSTACCGHJ978FHRJ9HP0SULGH&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCGHJ978FHRJ9HP.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
boAt Airdopes 163 Bluetooth Headset,1399,4.1,https://www.flipkart.com/boat-airdopes-163-bluetooth-headset/product-reviews/itm90e30ced89ae3?pid=ACCGHTHQAZYZXHJP&lid=LSTACCGHTHQAZYZXHJPEAY8LD&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCGHTHQAZYZXHJP.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
boAt Airdopes 131 with upto 60 Hours and ASAP Charge Bl...,1299,4.1,https://www.flipkart.com/boat-airdopes-131-upto-60-hours-asap-charge-bluetooth-headset/product-reviews/itmd5a5f3a979df6?pid=ACCG48F2S6F48CSZ&lid=LSTACCG48F2S6F48CSZMGK0CD&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCG48F2S6F48CSZ.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
boAt Airdopes 411ANC with upto 17.5 Hours Playback and ...,2499,4.1,https://www.flipkart.com/boat-airdopes-411anc-upto-17-5-hours-playback-asap-charge-bluetooth-headset/product-reviews/itme7b3fdc89c1bb?pid=ACCG9VKFMTHQCR8G&lid=LSTACCG9VKFMTHQCR8GGXCL9A&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCG9VKFMTHQCR8G.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
boAt Airdopes 131 Iron Man Edition with 15 Hours Playti...,1499,4.1,https://www.flipkart.com/boat-airdopes-131-iron-man-15-hours-playtime-bluetooth-headset/product-reviews/itm378cf847a8d1a?pid=ACCG7SCYSYGTXJE5&lid=LSTACCG7SCYSYGTXJE5XB1WSG&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_25&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCG7SCYSYGTXJE5.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
"boAt Airdopes 115 with ENx & Beast Mode, upto 24 Hrs Pl...",1299,4.1,https://www.flipkart.com/boat-airdopes-115-enx-beast-mode-upto-24-hrs-playback-asap-charge-bluetooth-headset/product-reviews/itm704e7ed855821?pid=ACCGBN34XFYZRPHA&lid=LSTACCGBN34XFYZRPHA0Z3HK3&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_26&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCGBN34XFYZRPHA.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
