Product Name,Price,Rating,link
"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)",9699,4.3,https://www.flipkart.com/samsung-galaxy-f13-nightsky-green-64-gb/product-reviews/itmeadfda1bd23fa?pid=MOBGENJWF4KJTPEN&lid=LSTMOBGENJWF4KJTPENS2XJXA&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_11&otracker=search&otracker1=search&fm=organic&iid=b272075d-d7d7-4a48-894d-22f5c5b1553a.MOBGENJWF4KJTPEN.SEARCH&ppt=None&ppn=None&ssid=3egusxjttc0000001683622110949&qH=f7a42fe7211f98ac
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)",14490,4.3,https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/product-reviews/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_12&otracker=search&otracker1=search&fm=organic&iid=b272075d-d7d7-4a48-894d-22f5c5b1553a.MOBGNBFNE6KGXCCR.SEARCH&ppt=None&ppn=None&ssid=3egusxjttc0000001683622110949&qH=f7a42fe7211f98ac
"POCO C55 (Cool Blue, 64 GB)",7999,4.3,https://www.flipkart.com/poco-c55-cool-blue-64-gb/product-reviews/itm166c52f5d5dc0?pid=MOBGMXSW55C7ZJE7&lid=LSTMOBGMXSW55C7ZJE7OFBLA7&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=b272075d-d7d7-4a48-894d-22f5c5b1553a.MOBGMXSW55C7ZJE7.SEARCH&ppt=None&ppn=None&ssid=3egusxjttc0000001683622110949&qH=f7a42fe7211f98ac
"Infinix SMART 7 (Azure Blue, 64 GB)",7299,4.3,https://www.flipkart.com/infinix-smart-7-azure-blue-64-gb/product-reviews/itm7b72b66485a59?pid=MOBGMTW2WYG2A2FM&lid=LSTMOBGMTW2WYG2A2FMAZGXKU&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_14&otracker=search&otracker1=search&fm=organic&iid=b272075d-d7d7-4a48-894d-22f5c5b1553a.MOBGMTW2WYG2A2FM.SEARCH&ppt=None&ppn=None&ssid=3egusxjttc0000001683622110949&qH=f7a42fe7211f98ac
"Infinix SMART 7 (Emerald Green, 64 GB)",7299,4.3,https://www.flipkart.com/infinix-smart-7-emerald-green-64-gb/product-reviews/itm7b72b66485a59?pid=MOBGMTW2HFCMQY35&lid=LSTMOBGMTW2HFCMQY35R7FJQZ&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_15&otracker=search&otracker1=search&fm=organic&iid=b272075d-d7d7-4a48-894d-22f5c5b1553a.MOBGMTW2HFCMQY35.SEARCH&ppt=None&ppn=None&ssid=3egusxjttc0000001683622110949&qH=f7a42fe7211f98ac
"SAMSUNG Galaxy F14 5G (GOAT Green, 128 GB)",14490,4.3,https://www.flipkart.com/samsung-galaxy-f14-5g-goat-green-128-gb/product-reviews/itm032d1a69999cc?pid=MOBGNBFNDPGNJ7HY&lid=LSTMOBGNBFNDPGNJ7HYRCCFUH&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_16&otracker=search&otracker1=search&fm=organic&iid=b272075d-d7d7-4a48-894d-22f5c5b1553a.MOBGNBFNDPGNJ7HY.SEARCH&ppt=None&ppn=None&ssid=3egusxjttc0000001683622110949&qH=f7a42fe7211f98ac
"POCO C55 (Power Black, 64 GB)",7999,4.3,https://www.flipkart.com/poco-c55-power-black-64-gb/product-reviews/itme567bcd596fe9?pid=MOBGMXSW9PHJVQCA&lid=LSTMOBGMXSW9PHJVQCAFSO8NV&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=b272075d-d7d7-4a48-894d-22f5c5b1553a.MOBGMXSW9PHJVQCA.SEARCH&ppt=None&ppn=None&ssid=3egusxjttc0000001683622110949&qH=f7a42fe7211f98ac
"POCO C55 (Forest Green, 128 GB)",9499,4.3,https://www.flipkart.com/poco-c55-forest-green-128-gb/product-reviews/itm7ed4c1ff2689f?pid=MOBGMXSWCYATKHYR&lid=LSTMOBGMXSWCYATKHYRK6MOJZ&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_18&otracker=search&otracker1=search&fm=organic&iid=b272075d-d7d7-4a48-894d-22f5c5b1553a.MOBGMXSWCYATKHYR.SEARCH&ppt=None&ppn=None&ssid=3egusxjttc0000001683622110949&qH=f7a42fe7211f98ac
"Infinix SMART 7 (Night Black, 64 GB)",7299,4.3,https://www.flipkart.com/infinix-smart-7-night-black-64-gb/product-reviews/itm7b72b66485a59?pid=MOBGMTW2T7W2UPB9&lid=LSTMOBGMTW2T7W2UPB99HTRS1&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=b272075d-d7d7-4a48-894d-22f5c5b1553a.MOBGMTW2T7W2UPB9.SEARCH&ppt=None&ppn=None&ssid=3egusxjttc0000001683622110949&qH=f7a42fe7211f98ac
"POCO C55 (Forest Green, 64 GB)",7999,4.3,https://www.flipkart.com/poco-c55-forest-green-64-gb/product-reviews/itm8b99ef9bd674c?pid=MOBGMXSWFYZYWKTD&lid=LSTMOBGMXSWFYZYWKTDQAAZ6F&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=b272075d-d7d7-4a48-894d-22f5c5b1553a.MOBGMXSWFYZYWKTD.SEARCH&ppt=None&ppn=None&ssid=3egusxjttc0000001683622110949&qH=f7a42fe7211f98ac
"APPLE iPhone 13 (Pink, 128 GB)",57999,4.3,https://www.flipkart.com/apple-iphone-13-pink-128-gb/product-reviews/itm6e30c6ee045d2?pid=MOBG6VF5GXVFTQ5Y&lid=LSTMOBG6VF5GXVFTQ5YSGQY4O&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=b272075d-d7d7-4a48-894d-22f5c5b1553a.MOBG6VF5GXVFTQ5Y.SEARCH&ppt=None&ppn=None&ssid=3egusxjttc0000001683622110949&qH=f7a42fe7211f98ac
"POCO C55 (Power Black, 128 GB)",9499,4.3,https://www.flipkart.com/poco-c55-power-black-128-gb/product-reviews/itm52dfc91751293?pid=MOBGMXSWPMRNGVGW&lid=LSTMOBGMXSWPMRNGVGWUDX773&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=b272075d-d7d7-4a48-894d-22f5c5b1553a.MOBGMXSWPMRNGVGW.SEARCH&ppt=None&ppn=None&ssid=3egusxjttc0000001683622110949&qH=f7a42fe7211f98ac
"POCO C55 (Cool Blue, 128 GB)",9499,4.3,https://www.flipkart.com/poco-c55-cool-blue-128-gb/product-reviews/itm26aca9fd143ba?pid=MOBGMXSWJHRVUWFE&lid=LSTMOBGMXSWJHRVUWFEKXH4XM&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=b272075d-d7d7-4a48-894d-22f5c5b1553a.MOBGMXSWJHRVUWFE.SEARCH&ppt=None&ppn=None&ssid=3egusxjttc0000001683622110949&qH=f7a42fe7211f98ac
"REDMI A1+ (Light Green, 32 GB)",6499,4.3,https://www.flipkart.com/redmi-a1-light-green-32-gb/product-reviews/itmecc9e7ba0a1df?pid=MOBGGYBAHSAJVKHP&lid=LSTMOBGGYBAHSAJVKHPLQ4OVB&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=b272075d-d7d7-4a48-894d-22f5c5b1553a.MOBGGYBAHSAJVKHP.SEARCH&ppt=None&ppn=None&ssid=3egusxjttc0000001683622110949&qH=f7a42fe7211f98ac
